,Latitude and Longitude,Class of Land,vv,vh,vv_1,vv_2,vv_3,vv_4,vv_5,vv_6,vv_7,vv_8,vv_9,vv_10,vv_11,vv_12,vv_13,vv_14,vv_15,vv_16,vv_17,vv_18,vv_19,vv_20,vv_21,vv_22,vv_23,vv_24,vv_25,vv_26,vv_27,vh_1,vh_2,vh_3,vh_4,vh_5,vh_6,vh_7,vh_8,vh_9,vh_10,vh_11,vh_12,vh_13,vh_14,vh_15,vh_16,vh_17,vh_18,vh_19,vh_20,vh_21,vh_22,vh_23,vh_24,vh_25,vh_26,vh_27,rvi_1,rvi_2,rvi_3,rvi_4,rvi_5,rvi_6,rvi_7,rvi_8,rvi_9,rvi_10,rvi_11,rvi_12,rvi_13,rvi_14,rvi_15,rvi_16,rvi_17,rvi_18,rvi_19,rvi_20,rvi_21,rvi_22,rvi_23,rvi_24,rvi_25,rvi_26,rvi_27
528,"(10.016214129401682, 105.81306143802743)",0,"[0.021734563633799553, 0.012049292214214802, 0.017624732106924057, 0.021409114822745323, 0.013829385861754417, 0.025902489200234413, 0.014212214387953281, 0.011783907189965248, 0.02649044618010521, 0.01841166615486145, 0.01695510931313038, 0.018746810033917427, 0.01836937665939331, 0.02491256594657898, 0.01972331292927265, 0.057694245129823685, 0.014631330966949463, 0.02822723798453808, 0.009008298628032207, 0.015829002484679222, 0.014351233839988708, 0.022485695779323578, 0.009104995056986809, 0.020506706088781357, 0.014911719597876072, 0.01845747046172619, 0.013289229944348335]","[0.005913818255066872, 0.005025096237659454, 0.003752277232706547, 0.005798520520329475, 0.006544679868966341, 0.002758857561275363, 0.004168889485299587, 0.004693507216870785, 0.0059381043538451195, 0.0066300551407039165, 0.006115734111517668, 0.006524341646581888, 0.006223062984645367, 0.005440052133053541, 0.008492384105920792, 0.005439800675958395, 0.004461801145225763, 0.003936858847737312, 0.0051648980006575584, 0.006975661497563124, 0.005947695579379797, 0.006103565916419029, 0.0054657733999192715, 0.007048518862575293, 0.004372610244899988, 0.005078212823718786, 0.0046086120419204235]",0.0217345636337995,0.0120492922142148,0.017624732106924,0.0214091148227453,0.0138293858617544,0.0259024892002344,0.0142122143879532,0.0117839071899652,0.0264904461801052,0.0184116661548614,0.0169551093131303,0.0187468100339174,0.0183693766593933,0.0249125659465789,0.0197233129292726,0.0576942451298236,0.0146313309669494,0.028227237984538,0.0090082986280322,0.0158290024846792,0.0143512338399887,0.0224856957793235,0.0091049950569868,0.0205067060887813,0.014911719597876,0.0184574704617261,0.0132892299443483,0.0059138182550668,0.0050250962376594,0.0037522772327065,0.0057985205203294,0.0065446798689663,0.0027588575612753,0.0041688894852995,0.0046935072168707,0.0059381043538451,0.0066300551407039,0.0061157341115176,0.0065243416465818,0.0062230629846453,0.0054400521330535,0.0084923841059207,0.0054398006759583,0.0044618011452257,0.0039368588477373,0.0051648980006575,0.0069756614975631,0.0059476955793797,0.006103565916419,0.0054657733999192,0.0070485188625752,0.0043726102448999,0.0050782128237187,0.0046086120419204,0.7585755633875563,0.9889342241008948,0.6375228441946229,0.7562063991425191,1.0586034184508688,0.36602869235914104,0.7977262162783847,0.963537322082035,0.6620048136517083,0.908086900560704,0.9089995672025062,0.8894526302189757,0.8748004067151642,0.6494983433671669,1.0065685981237014,0.32946842073442456,0.8182694793467045,0.458655901810465,1.162094403188397,1.0193812626885488,0.9854705345987445,0.7573425989965957,1.186117697609286,0.8826730562969786,0.7975497750843709,0.7643051103133174,0.8875218327457489
529,"(10.015759900572021, 105.81306143802743)",0,"[0.017722202464938164, 0.012460333295166492, 0.0188938956707716, 0.015467813238501549, 0.015353808179497719, 0.03222780302166939, 0.015768593177199364, 0.012911243364214897, 0.032114606350660324, 0.015482665039598942, 0.015206479467451572, 0.019527632743120193, 0.018350772559642792, 0.022033683955669403, 0.01982046291232109, 0.06249634176492691, 0.01979520171880722, 0.025017311796545982, 0.0071890647523105145, 0.016010921448469162, 0.016534307971596718, 0.022301366552710533, 0.008684580214321613, 0.009898234158754349, 0.017678337171673775, 0.01702391728758812, 0.011110062710940838]","[0.004729092121124268, 0.0061474633403122425, 0.005377691704779863, 0.006339578423649073, 0.006774233654141426, 0.004995928145945072, 0.0049375793896615505, 0.00467380415648222, 0.006944157648831606, 0.006339813116937876, 0.006105004344135523, 0.00696556456387043, 0.005669418256729841, 0.00546364625915885, 0.0039085503667593, 0.0068147252313792706, 0.0061748395673930645, 0.006640374660491943, 0.005536742974072695, 0.007124227937310934, 0.006085959263145924, 0.005129352677613497, 0.005447670351713896, 0.005250460002571344, 0.00571454456076026, 0.005563871469348669, 0.00493125943467021]",0.0177222024649381,0.0124603332951664,0.0188938956707716,0.0154678132385015,0.0153538081794977,0.0322278030216693,0.0157685931771993,0.0129112433642148,0.0321146063506603,0.0154826650395989,0.0152064794674515,0.0195276327431201,0.0183507725596427,0.0220336839556694,0.019820462912321,0.0624963417649269,0.0197952017188072,0.0250173117965459,0.0071890647523105,0.0160109214484691,0.0165343079715967,0.0223013665527105,0.0086845802143216,0.0098982341587543,0.0176783371716737,0.0170239172875881,0.0111100627109408,0.0047290921211242,0.0061474633403122,0.0053776917047798,0.006339578423649,0.0067742336541414,0.004995928145945,0.0049375793896615,0.0046738041564822,0.0069441576488316,0.0063398131169378,0.0061050043441355,0.0069655645638704,0.0056694182567298,0.0054636462591588,0.0039085503667593,0.0068147252313792,0.006174839567393,0.0066403746604919,0.0055367429740726,0.0071242279373109,0.0060859592631459,0.0051293526776134,0.0054476703517138,0.0052504600025713,0.0057145445607602,0.0055638714693486,0.0049312594346702,0.7485736395868836,1.081380022120436,0.7819327052249578,0.9793304191317329,1.02003187427729,0.4995301092911068,0.8323784223999103,0.9109598077957503,0.6448417092708689,0.9788208354356316,0.9679206955667804,0.902899789766628,0.8252033566000947,0.7114597393786597,0.6021616342809122,0.3734493970702221,0.8303413684968767,0.7458545362672906,1.3080444920229295,1.0247017990181317,0.9201008812511716,0.6744231941311052,1.2087270274304256,1.1206588135278832,0.8494478736760733,0.8553744113823785,1.0233303559745264
530,"(10.015305671742361, 105.81306143802743)",0,"[0.02670961804687977, 0.017123371362686157, 0.016545390710234642, 0.016259202733635902, 0.014092206954956055, 0.03283539041876793, 0.011512309312820435, 0.02197902835905552, 0.02490399219095707, 0.02137109450995922, 0.017265643924474716, 0.017025519162416458, 0.015626074746251106, 0.019845640286803246, 0.021213432773947716, 0.0388784222304821, 0.02055998519062996, 0.02946966513991356, 0.0061796135269105434, 0.015000134706497192, 0.014978445135056973, 0.019051607698202133, 0.0121465427801013, 0.012274832464754581, 0.01642930507659912, 0.02500162087380886, 0.012970658019185066]","[0.004548095166683197, 0.005927578546106815, 0.004329912830144167, 0.005874151363968849, 0.005571808200329542, 0.0025507309474051, 0.0051859901286661625, 0.004809539299458265, 0.006331385113298893, 0.0055280341766774654, 0.006044669076800346, 0.006845955736935139, 0.005087867379188538, 0.005487350281327963, 0.005000172182917595, 0.006939328275620937, 0.005838434677571058, 0.004612069111317396, 0.004256031475961208, 0.005932504776865244, 0.003706912277266383, 0.005805802531540394, 0.006072693504393101, 0.004996280185878277, 0.005767567548900843, 0.006819803733378649, 0.0054864417761564255]",0.0267096180468797,0.0171233713626861,0.0165453907102346,0.0162592027336359,0.014092206954956,0.0328353904187679,0.0115123093128204,0.0219790283590555,0.024903992190957,0.0213710945099592,0.0172656439244747,0.0170255191624164,0.0156260747462511,0.0198456402868032,0.0212134327739477,0.0388784222304821,0.0205599851906299,0.0294696651399135,0.0061796135269105,0.0150001347064971,0.0149784451350569,0.0190516076982021,0.0121465427801013,0.0122748324647545,0.0164293050765991,0.0250016208738088,0.012970658019185,0.0045480951666831,0.0059275785461068,0.0043299128301441,0.0058741513639688,0.0055718082003295,0.0025507309474051,0.0051859901286661,0.0048095392994582,0.0063313851132988,0.0055280341766774,0.0060446690768003,0.0068459557369351,0.0050878673791885,0.0054873502813279,0.0050001721829175,0.0069393282756209,0.005838434677571,0.0046120691113173,0.0042560314759612,0.0059325047768652,0.0037069122772663,0.0058058025315403,0.0060726935043931,0.0049962801858782,0.0057675675489008,0.0068198037333786,0.0054864417761564,0.5380065589208942,0.8865407567733488,0.7386325794091707,0.9098795402047043,0.9594831568973184,0.27774502650583893,1.0314888429895808,0.6504942679488541,0.7239741727587109,0.7327178543168525,0.8926922276872669,0.968780483093692,0.8533488051085096,0.7668766964450987,0.6863731745297935,0.5580602582863619,0.7807300895724187,0.5033393335322264,1.2553549362753758,0.9596429493733754,0.7104827735066582,0.8179076068214997,1.0886103106844045,0.9755153057259477,0.8941792615234996,0.7598651423271878,0.996750770179486
531,"(10.0148514429127, 105.81306143802743)",0,"[0.02175460383296013, 0.01131889782845974, 0.016867520287632942, 0.021315250545740128, 0.013587835244834423, 0.03008658066391945, 0.01675228960812092, 0.01775776408612728, 0.02159195765852928, 0.0975692942738533, 0.014916809275746346, 0.019172105938196182, 0.019994085654616356, 0.017974812537431717, 0.016935884952545166, 0.033023539930582047, 0.02576986886560917, 0.032087888568639755, 0.00906458031386137, 0.018247881904244423, 0.020476676523685455, 0.021094895899295807, 0.013131687417626381, 0.010636896826326847, 0.01805943250656128, 0.019220583140850067, 0.009537779726088047]","[0.004641271661967039, 0.004982771351933479, 0.003862818004563451, 0.006382381543517113, 0.00579505180940032, 0.0038731300737708807, 0.005010036285966635, 0.005802052095532417, 0.00431359326466918, 0.02174808643758297, 0.005141118075698614, 0.005727038253098726, 0.004513236694037914, 0.006533013191074133, 0.004008403513580561, 0.006317345425486565, 0.00681433966383338, 0.0053360965102910995, 0.0048700543120503426, 0.005014636553823948, 0.006881192792207003, 0.00522329518571496, 0.006232657004147768, 0.004717602860182524, 0.005857632029801607, 0.005075454246252775, 0.0074478378519415855]",0.0217546038329601,0.0113188978284597,0.0168675202876329,0.0213152505457401,0.0135878352448344,0.0300865806639194,0.0167522896081209,0.0177577640861272,0.0215919576585292,0.0975692942738533,0.0149168092757463,0.0191721059381961,0.0199940856546163,0.0179748125374317,0.0169358849525451,0.033023539930582,0.0257698688656091,0.0320878885686397,0.0090645803138613,0.0182478819042444,0.0204766765236854,0.0210948958992958,0.0131316874176263,0.0106368968263268,0.0180594325065612,0.01922058314085,0.009537779726088,0.004641271661967,0.0049827713519334,0.0038628180045634,0.0063823815435171,0.0057950518094003,0.0038731300737708,0.0050100362859666,0.0058020520955324,0.0043135932646691,0.0217480864375829,0.0051411180756986,0.0057270382530987,0.0045132366940379,0.0065330131910741,0.0040084035135805,0.0063173454254865,0.0068143396638333,0.005336096510291,0.0048700543120503,0.0050146365538239,0.006881192792207,0.0052232951857149,0.0062326570041477,0.0047176028601825,0.0058576320298016,0.0050754542462527,0.0074478378519415,0.6385111171255096,1.0187905473477281,0.6723265704658125,0.8085818936089801,1.0013012374362449,0.4294004712630814,0.8079416266532549,0.8552201203657984,0.6080733144628245,0.659298453540855,0.884151030001132,0.8073249140012214,0.6653575375347326,0.913163483352112,0.6883938102548784,0.5884915539031702,0.7439249223520543,0.5281158361916058,1.1275200357702337,0.7636961270168624,0.8704223739723548,0.7107374516828698,1.0602036354673792,1.0229050859586402,0.8512797723468553,0.7432159433231843,1.3142919125675243
532,"(10.014397214083042, 105.81306143802743)",0,"[0.02018168196082115, 0.014704125933349133, 0.015646792948246002, 0.020750107243657112, 0.010881324298679829, 0.02567007578909397, 0.01266107801347971, 0.014468416571617126, 0.02356889098882675, 0.06056506559252739, 0.01217686478048563, 0.015016517601907253, 0.01810019090771675, 0.017319250851869583, 0.019270921126008034, 0.027072597295045853, 0.02349928207695484, 0.032119762152433395, 0.008774843066930771, 0.016967829316854477, 0.021269652992486954, 0.025147702544927597, 0.017212122678756714, 0.011988230980932713, 0.011008822359144688, 0.02298836223781109, 0.011323917657136917]","[0.004555074963718653, 0.00507022300735116, 0.004108568653464317, 0.007132851053029299, 0.006987054366618395, 0.004545797128230333, 0.004623434506356716, 0.005663671065121889, 0.005411392543464899, 0.015821103006601334, 0.005545204970985651, 0.004287015181034803, 0.004968048073351383, 0.006081904750317335, 0.004862796049565077, 0.005742404144257307, 0.005956859327852726, 0.005810108967125416, 0.005421430338174105, 0.005184671841561794, 0.004331565927714109, 0.0064534349367022514, 0.007412106264382601, 0.005515016615390778, 0.006103502120822668, 0.006625364068895578, 0.0060136630199849606]",0.0201816819608211,0.0147041259333491,0.015646792948246,0.0207501072436571,0.0108813242986798,0.0256700757890939,0.0126610780134797,0.0144684165716171,0.0235688909888267,0.0605650655925273,0.0121768647804856,0.0150165176019072,0.0181001909077167,0.0173192508518695,0.019270921126008,0.0270725972950458,0.0234992820769548,0.0321197621524333,0.0087748430669307,0.0169678293168544,0.0212696529924869,0.0251477025449275,0.0172121226787567,0.0119882309809327,0.0110088223591446,0.022988362237811,0.0113239176571369,0.0045550749637186,0.0050702230073511,0.0041085686534643,0.0071328510530292,0.0069870543666183,0.0045457971282303,0.0046234345063567,0.0056636710651218,0.0054113925434648,0.0158211030066013,0.0055452049709856,0.0042870151810348,0.0049680480733513,0.0060819047503173,0.004862796049565,0.0057424041442573,0.0059568593278527,0.0058101089671254,0.0054214303381741,0.0051846718415617,0.0043315659277141,0.0064534349367022,0.0074121062643826,0.0055150166153907,0.0061035021208226,0.0066253640688955,0.0060136630199849,0.6653038806966631,0.8844094400096073,0.7403477014858376,0.8827242256623327,1.220582867181969,0.55466517442511,0.9157445452558033,0.9539712743751614,0.6735729823269438,0.7377101429960091,1.037465526396696,0.7835097970158665,0.7630723125373726,0.8943514189073606,0.7202129981971859,0.6357846902743874,0.7225049865219774,0.5638432408798716,1.2009696155337168,0.8193326398182544,0.6168707209840106,0.7286953725092349,1.006641623965574,1.043053088040126,1.1443161127533026,0.7884681738910928,1.1212815821722735
533,"(10.013942985253381, 105.81306143802743)",0,"[0.020334847271442413, 0.01831664703786373, 0.015847163274884224, 0.015872275456786156, 0.011503028683364391, 0.023026125505566597, 0.012949291616678238, 0.01530337706208229, 0.023131566122174263, 0.024129696190357208, 0.011054564267396927, 0.016317393630743027, 0.018928097561001778, 0.015260000713169575, 0.022353731095790863, 0.03172248974442482, 0.025131767615675926, 0.020811747759580612, 0.010143890045583248, 0.01771245151758194, 0.016101934015750885, 0.019759416580200195, 0.013430842198431492, 0.013513944111764431, 0.027842985466122627, 0.0184174794703722, 0.011246103793382645]","[0.006388813257217407, 0.006761572323739529, 0.003040300915017724, 0.005740790627896786, 0.004112451337277889, 0.004895122721791267, 0.004124798346310854, 0.00570305623114109, 0.006916503421962261, 0.0051932260394096375, 0.00497705303132534, 0.005130661651492119, 0.004705830942839384, 0.005638669710606337, 0.006105443928390741, 0.006123257800936699, 0.006351031828671694, 0.005791286006569862, 0.006184754893183708, 0.005223691463470459, 0.005911669693887234, 0.006585039664059877, 0.0048834178596735, 0.006412351503968239, 0.0053444369696080685, 0.005234722979366779, 0.006318116560578346]",0.0203348472714424,0.0183166470378637,0.0158471632748842,0.0158722754567861,0.0115030286833643,0.0230261255055665,0.0129492916166782,0.0153033770620822,0.0231315661221742,0.0241296961903572,0.0110545642673969,0.016317393630743,0.0189280975610017,0.0152600007131695,0.0223537310957908,0.0317224897444248,0.0251317676156759,0.0208117477595806,0.0101438900455832,0.0177124515175819,0.0161019340157508,0.0197594165802001,0.0134308421984314,0.0135139441117644,0.0278429854661226,0.0184174794703722,0.0112461037933826,0.0063888132572174,0.0067615723237395,0.0030403009150177,0.0057407906278967,0.0041124513372778,0.0048951227217912,0.0041247983463108,0.005703056231141,0.0069165034219622,0.0051932260394096,0.0049770530313253,0.0051306616514921,0.0047058309428393,0.0056386697106063,0.0061054439283907,0.0061232578009366,0.0063510318286716,0.0057912860065698,0.0061847548931837,0.0052236914634704,0.0059116696938872,0.0065850396640598,0.0048834178596735,0.0064123515039682,0.005344436969608,0.0052347229793667,0.0063181165605783,0.8341741422118604,0.921691605470095,0.5897824522696885,0.9104932348033974,0.9041361962283883,0.6368420984805586,0.8415489267108316,0.9268998365308317,0.8078379340707801,0.6426318874522436,1.031186143402515,0.8345971193451781,0.712764267177198,0.9222229779231186,0.7605342723822298,0.5925166197537282,0.7209510589114029,0.7701805254283831,1.1941517856811559,0.8005643841926645,0.9186973361429167,0.8659076702243514,0.9133798713751283,1.060055290970219,0.590010262981688,0.7811985182846414,1.1513446662436913
534,"(10.01348875642372, 105.81306143802743)",0,"[0.021298032253980637, 0.01623946987092495, 0.014973772689700127, 0.0188958290964365, 0.024837369099259377, 0.024344824254512787, 0.012542637065052986, 0.0208988469094038, 0.02505975030362606, 0.030176060274243355, 0.012748897075653076, 0.029756559059023857, 0.014071466401219368, 0.02159697376191616, 0.02108616754412651, 0.036974143236875534, 0.01882626861333847, 0.03421387821435928, 0.01889854110777378, 0.01613190397620201, 0.02472236193716526, 0.022613288834691048, 0.02066514827311039, 0.011274293065071106, 0.03965906798839569, 0.01581001468002796, 0.01416441798210144]","[0.005144863855093718, 0.006391944829374552, 0.004036338999867439, 0.005049945320934057, 0.004692490678280592, 0.004441492259502411, 0.004399104509502649, 0.006277982611209154, 0.004496932961046696, 0.006058288272470236, 0.005783210042864084, 0.0067697931081056595, 0.005655238404870033, 0.005664508789777756, 0.006660919636487961, 0.005756983067840338, 0.0049514565616846085, 0.005896284710615873, 0.006330966483801603, 0.00560084218159318, 0.004595520440489054, 0.005399411544203758, 0.005841029807925224, 0.005168592557311058, 0.004181487951427698, 0.0048551601357758045, 0.004722221754491329]",0.0212980322539806,0.0162394698709249,0.0149737726897001,0.0188958290964365,0.0248373690992593,0.0243448242545127,0.0125426370650529,0.0208988469094038,0.025059750303626,0.0301760602742433,0.012748897075653,0.0297565590590238,0.0140714664012193,0.0215969737619161,0.0210861675441265,0.0369741432368755,0.0188262686133384,0.0342138782143592,0.0188985411077737,0.016131903976202,0.0247223619371652,0.022613288834691,0.0206651482731103,0.0112742930650711,0.0396590679883956,0.0158100146800279,0.0141644179821014,0.0051448638550937,0.0063919448293745,0.0040363389998674,0.005049945320934,0.0046924906782805,0.0044414922595024,0.0043991045095026,0.0062779826112091,0.0044969329610466,0.0060582882724702,0.005783210042864,0.0067697931081056,0.00565523840487,0.0056645087897777,0.0066609196364879,0.0057569830678403,0.0049514565616846,0.0058962847106158,0.0063309664838016,0.0056008421815931,0.004595520440489,0.0053994115442037,0.0058410298079252,0.005168592557311,0.0041814879514276,0.0048551601357758,0.0047222217544913,0.698457669083381,0.956998768504145,0.7537654739242826,0.7493527628784362,0.5829403648306863,0.5675616966983063,0.8936791372716335,0.8102948468878081,0.5603781947769949,0.6103240851269877,1.0353282443967602,0.6691404582841814,0.9684980924436716,0.7397662117359427,0.8370798998981571,0.50128821302713,0.7411730774092922,0.5430726739126467,0.8687223279559184,0.8881457251990384,0.5757590543737285,0.6927169633697299,0.7783017546676629,1.0411418295800083,0.36286745085524813,0.8219985686054536,0.866111273681985
535,"(10.013034527594062, 105.81306143802743)",0,"[0.01572304219007492, 0.018686942756175995, 0.015164711512625217, 0.01557832583785057, 0.014808661304414272, 0.028208576142787933, 0.009087528102099895, 0.020655669271945953, 0.024730753153562546, 0.023817578330636024, 0.017050357535481453, 0.09267765283584595, 0.017557986080646515, 0.023779693990945816, 0.017275672405958176, 0.03592870011925697, 0.02178754098713398, 0.0253889337182045, 0.13807564973831177, 0.020386187359690666, 0.018837865442037582, 0.029420597478747368, 0.015026669017970562, 0.012535025365650654, 0.024258192628622055, 0.021987635642290115, 0.014551131054759026]","[0.00603041285648942, 0.005491306073963642, 0.0045028990134596825, 0.005974876694381237, 0.005295792128890753, 0.005709169432520866, 0.005864021368324757, 0.005982172209769487, 0.005424125120043755, 0.005769660230726004, 0.00450383685529232, 0.013127829879522324, 0.005310846492648125, 0.005714552477002144, 0.00667577562853694, 0.005048923194408417, 0.004324103705585003, 0.004408403765410185, 0.013583625666797161, 0.004567574709653854, 0.006089999806135893, 0.005611060652881861, 0.007134848274290562, 0.0047761425375938416, 0.006640883162617683, 0.006704867351800203, 0.004695063456892967]",0.0157230421900749,0.0186869427561759,0.0151647115126252,0.0155783258378505,0.0148086613044142,0.0282085761427879,0.0090875281020998,0.0206556692719459,0.0247307531535625,0.023817578330636,0.0170503575354814,0.0926776528358459,0.0175579860806465,0.0237796939909458,0.0172756724059581,0.0359287001192569,0.0217875409871339,0.0253889337182045,0.1380756497383117,0.0203861873596906,0.0188378654420375,0.0294205974787473,0.0150266690179705,0.0125350253656506,0.024258192628622,0.0219876356422901,0.014551131054759,0.0060304128564894,0.0054913060739636,0.0045028990134596,0.0059748766943812,0.0052957921288907,0.0057091694325208,0.0058640213683247,0.0059821722097694,0.0054241251200437,0.005769660230726,0.0045038368552923,0.0131278298795223,0.0053108464926481,0.0057145524770021,0.0066757756285369,0.0050489231944084,0.004324103705585,0.0044084037654101,0.0135836256667971,0.0045675747096538,0.0060899998061358,0.0056110606528818,0.0071348482742905,0.0047761425375938,0.0066408831626176,0.0067048673518002,0.0046950634568929,0.9427205196279476,0.7986702468111148,0.8041589053519934,0.9427175998556845,0.9042955947234458,0.6140207370825363,1.223063810027085,0.7910246053065584,0.6515863715097562,0.6998458328931364,0.7433814059655484,0.46449194306696795,0.8139450711300105,0.6958880675803296,0.946850779344357,0.46148688053754783,0.6050745126674713,0.5462574804119912,0.34184621761857065,0.6617738650011961,0.8495041069748123,0.5871372815057594,1.0604174286493355,0.9390967253010346,0.7617225568955256,0.8182514695393982,0.8484622568223059
536,"(10.012580298764401, 105.81306143802743)",0,"[0.017216244712471962, 0.016084302216768265, 0.018890492618083954, 0.023166880011558533, 0.012097191996872425, 0.030041830614209175, 0.014382850378751755, 0.016548944637179375, 0.02370968833565712, 0.01954927295446396, 0.014421608299016953, 0.0198813546448946, 0.017768094316124916, 0.02122596837580204, 0.026320835575461388, 0.03170168027281761, 0.023960450664162636, 0.027451690286397934, 0.028432978317141533, 0.01622939296066761, 0.01751810871064663, 0.025950493291020393, 0.012681459076702595, 0.013592538423836231, 0.017156431451439857, 0.021577922627329826, 0.01125323586165905]","[0.004205440636724234, 0.006592896301299334, 0.005265465006232262, 0.004141706507652998, 0.005906110629439354, 0.004220247268676758, 0.006865998730063438, 0.0054498049430549145, 0.0050269667990505695, 0.006612416356801987, 0.006729617714881897, 0.007043229416012764, 0.004570557735860348, 0.005644777789711952, 0.006019600201398134, 0.0055760592222213745, 0.003898641327396035, 0.0060074422508478165, 0.010348226875066757, 0.005525033455342054, 0.006455026101320982, 0.006684950552880764, 0.0056540509685873985, 0.004535579588264227, 0.0061396462842822075, 0.007572245318442583, 0.006618641782552004]",0.0172162447124719,0.0160843022167682,0.0188904926180839,0.0231668800115585,0.0120971919968724,0.0300418306142091,0.0143828503787517,0.0165489446371793,0.0237096883356571,0.0195492729544639,0.0144216082990169,0.0198813546448946,0.0177680943161249,0.021225968375802,0.0263208355754613,0.0317016802728176,0.0239604506641626,0.0274516902863979,0.0284329783171415,0.0162293929606676,0.0175181087106466,0.0259504932910203,0.0126814590767025,0.0135925384238362,0.0171564314514398,0.0215779226273298,0.011253235861659,0.0042054406367242,0.0065928963012993,0.0052654650062322,0.0041417065076529,0.0059061106294393,0.0042202472686767,0.0068659987300634,0.0054498049430549,0.0050269667990505,0.0066124163568019,0.0067296177148818,0.0070432294160127,0.0045705577358603,0.0056447777897119,0.0060196002013981,0.0055760592222213,0.003898641327396,0.0060074422508478,0.0103482268750667,0.005525033455342,0.0064550261013209,0.0066849505528807,0.0056540509685873,0.0045355795882642,0.0061396462842822,0.0075722453184425,0.006618641782552,0.7039798976794591,0.9793845431982006,0.7710489946876107,0.5587586425968227,1.0756613967282724,0.4613606373860984,1.0633667406544323,0.8594668043006223,0.6355864159686676,0.8739504540968552,1.0508819059262753,0.8991482592952057,0.7299013564660375,0.7468287160133694,0.6716742113898745,0.551765009775308,0.5191230688906514,0.6505222049319848,0.9139136371800601,0.8774544601284774,0.9206919821776899,0.7306286770108562,1.0258050427015077,0.8665906292461083,0.9046750481373552,0.8939801804511682,1.175472044390356
537,"(10.012126069934741, 105.81306143802743)",0,"[0.019215665757656097, 0.014813344925642014, 0.01292358711361885, 0.02001463994383812, 0.011655647307634354, 0.0204490777105093, 0.013330232352018356, 0.017594192177057266, 0.031884752213954926, 0.021752284839749336, 0.012027774937450886, 0.02261907048523426, 0.018129462376236916, 0.01913989707827568, 0.020058510825037956, 0.03448503836989403, 0.018645863980054855, 0.027581360191106796, 0.009840632788836956, 0.014928296208381653, 0.01985025964677334, 0.021663444116711617, 0.01180670689791441, 0.008627303875982761, 0.02002054639160633, 0.01380133256316185, 0.011547775007784367]","[0.005161103792488575, 0.005860281176865101, 0.004949689842760563, 0.0049872673116624355, 0.005280149634927511, 0.004929522518068552, 0.006248099729418755, 0.005414115730673075, 0.005160090047866106, 0.005865965038537979, 0.008017964661121368, 0.005841391161084175, 0.005705088376998901, 0.005548097658902407, 0.005411694757640362, 0.00676754442974925, 0.006376221776008606, 0.004910403396934271, 0.005323323421180248, 0.004785419907420874, 0.006190554704517126, 0.005725381430238485, 0.007079996168613434, 0.004152624402195215, 0.006729476153850555, 0.0071920547634363174, 0.00620447238907218]",0.019215665757656,0.014813344925642,0.0129235871136188,0.0200146399438381,0.0116556473076343,0.0204490777105093,0.0133302323520183,0.0175941921770572,0.0318847522139549,0.0217522848397493,0.0120277749374508,0.0226190704852342,0.0181294623762369,0.0191398970782756,0.0200585108250379,0.034485038369894,0.0186458639800548,0.0275813601911067,0.0098406327888369,0.0149282962083816,0.0198502596467733,0.0216634441167116,0.0118067068979144,0.0086273038759827,0.0200205463916063,0.0138013325631618,0.0115477750077843,0.0051611037924885,0.0058602811768651,0.0049496898427605,0.0049872673116624,0.0052801496349275,0.0049295225180685,0.0062480997294187,0.005414115730673,0.0051600900478661,0.0058659650385379,0.0080179646611213,0.0058413911610841,0.0057050883769989,0.0055480976589024,0.0054116947576403,0.0067675444297492,0.0063762217760086,0.0049104033969342,0.0053233234211802,0.0047854199074208,0.0061905547045171,0.0057253814302384,0.0070799961686134,0.0041526244021952,0.0067294761538505,0.0071920547634363,0.0062044723890721,0.7519103706179979,0.9597984115015628,0.9419399940465337,0.7138990745248235,1.0345844901109456,0.6974293370520663,1.0533271248107774,0.8230859168513994,0.5169126615478942,0.753976257781259,1.2393205440609034,0.7318983144220526,0.8350344147520217,0.7914895097652948,0.7542128924477354,0.5999702923868828,0.8798920607784854,0.5569613721041587,1.1311900455556545,0.8449527382945345,0.8302154493383753,0.7436490942454662,1.1855590123648485,1.0678925724314379,0.8705485253833022,1.111091204324662,1.1275452816217857
